4.3538 4.6146 4.7546 4.9307 5.3266 5.3529 5.4927 5.8378 6.2056 6.3857 7.0125 7.0304 7.5602 7.6207 7.7154 7.7276 7.9073 7.9321 7.9731 8.122 8.2321 8.2516 8.3198 8.3901 8.4333 8.4886 8.5741 8.6721 8.6819 8.8941 8.9573 8.9856 9.0035 9.0507 9.1108 9.1813 9.3391 9.4209 9.4646 9.5364 9.7239 9.8442 10.168 10.198 10.219 10.257 10.541 10.759 10.804 10.842 11.086 11.322 11.55 11.67 11.916 11.981 11.988 12.432 12.488 12.644 12.693 12.908 12.95 13.04 13.136 13.139 13.156 13.199 13.231 13.309 13.316 13.406 13.415 13.774 13.858 13.885 14.245 14.32 14.346 14.413 14.787 15.08 15.106 15.303 15.366 15.38 15.438 15.692 15.757 15.823 16.455 16.783 16.797 17.123 17.678 17.844 17.969 18.229 18.305 18.346 18.666 18.784 19.494 19.607 20.426 21.26 21.386 21.618 21.926 22.021 22.265 22.511 22.583 22.791 22.792 22.796 22.888 22.932 23.063 23.071
6.3253 6.3254 6.3349 6.335 6.5785 6.5786 6.6735 6.6735 6.7075 6.7076 6.8553 6.8554 7.1647 7.1648 7.2118 7.212 7.2941 7.2943 7.6145 7.6146 7.8612 7.8613 8.0675 8.0675 8.4822 8.4823 8.5355 8.5356 8.9144 8.9145 8.9774 8.9774 9.2925 9.2927 9.8631 9.8632 10.449 10.45 10.546 10.546 10.967 10.967 10.973 10.973 11.156 11.156 11.179 11.179 11.445 11.446 11.643 11.643 11.676 11.676 11.912 11.912 11.997 11.997 12.051 12.051 12.334 12.334 12.473 12.473 12.666 12.666 12.85 12.85 12.874 12.875 12.935 12.935 13.111 13.111 13.203 13.203 13.235 13.235 13.904 13.905 13.979 13.979 14.82 14.82 14.947 14.947 15.498 15.498 15.86 15.86 16.592 16.592 17.252 17.252 17.874 17.874 18.527 18.527 18.783 18.783 19.604 19.604 19.86 19.86 20.604 20.605 21.025 21.025 21.738 21.738 21.825 21.825 22.458 22.458 22.461 22.461 22.892 22.892 22.894 22.894
4.2936 4.3184 4.715 4.8524 5.1046 5.4276 5.5444 5.9339 6.2052 6.608 7.0027 7.0263 7.4335 7.5961 7.7999 7.8281 7.8294 7.8508 8.0268 8.0367 8.0452 8.2808 8.3673 8.3998 8.4958 8.6427 8.6512 8.658 8.821 8.9608 9.0144 9.048 9.2556 9.2883 9.4507 9.4891 9.5479 9.7964 9.8102 9.9107 10.007 10.061 10.216 10.31 10.725 10.734 10.948 11.034 11.242 11.337 11.412 11.512 11.685 11.716 12.002 12.044 12.114 12.204 12.22 12.357 12.388 12.501 12.51 12.549 12.585 12.949 12.954 12.963 13 13.238 13.26 13.421 13.576 13.595 13.95 14.043 14.408 14.412 14.575 14.597 14.757 14.864 15.016 15.599 15.672 15.783 15.883 16.165 16.409 16.628 16.691 16.989 17.598 17.753 17.977 18.414 18.509 18.707 18.915 18.934 19.156 19.768 20.076 20.15 20.408 20.926 21.102 21.146 21.214 21.239 21.43 21.49 21.663 21.677 21.956 22.056 22.594 22.655 22.988 23.006
2.2993 2.3679 2.7805 2.9216 3.2157 3.3693 3.8637 4.1917 4.248 4.4641 4.9532 5.0822 5.3834 5.4767 5.901 6.2607 6.3466 6.9137 6.9371 7.0639 7.5885 7.613 7.9851 8.3128 8.391 8.8677 8.8873 9.0926 9.1113 9.1149 9.1977 9.2022 9.3148 9.3249 9.3403 9.4023 9.4221 9.4763 9.5696 9.6083 9.6872 9.7653 9.7873 9.9063 9.9698 10.088 10.12 10.367 10.435 10.614 10.756 10.942 11.079 11.084 11.567 11.578 11.636 12.057 12.074 12.221 12.368 12.521 12.561 12.82 12.936 13.205 13.28 13.333 13.537 13.609 13.696 13.725 13.837 13.88 13.921 13.971 15.193 15.256 15.275 15.786 15.79 15.945 15.951 16.142 16.215 16.252 16.257 16.334 16.417 16.642 16.677 16.765 17.039 17.231 17.277 17.517 17.544 17.892 18.162 18.643 19.1 19.219 19.455 20.293 20.337 20.843 21.114 21.424 21.877 22.313 22.406 22.544 23.088 23.224 23.422 23.488 23.733 23.837 24.11 24.215
0.47356 0.47356 0.61708 1.4859 1.4859 1.9406 2.4648 2.4648 3.2322 3.38 3.38 4.3473 4.3473 4.4616 5.2248 5.2248 5.784 6.0338 6.0338 6.8779 6.8779 7.0035 7.6074 7.6074 8.182 8.2026 8.2026 8.8022 8.8022 9.3255 9.3255 9.4248 9.687 9.687 9.7177 9.7177 9.741 9.7412 9.773 9.7731 9.805 9.8051 9.8285 9.8285 9.9305 9.9305 9.9378 9.9378 10.23 10.23 10.488 10.681 10.681 11.246 11.246 11.465 11.542 11.542 11.87 11.87 12.473 12.502 12.502 13.09 13.09 13.117 13.117 13.301 13.594 13.594 13.822 13.979 13.979 14.156 14.22 14.22 14.479 14.479 15.578 15.578 16.107 16.383 16.383 16.832 16.832 16.872 16.873 16.873 16.873 16.928 16.928 16.983 16.983 17.024 17.024 17.245 17.245 17.828 17.828 18.492 18.693 18.693 19.728 19.728 20.626 20.826 20.826 21.895 21.895 22.386 22.862 22.862 23.669 23.669 23.695 24.273 24.273 24.5 24.646 24.646
2.2993 2.3679 2.7805 2.9216 3.2157 3.3693 3.8637 4.1917 4.248 4.4641 4.9532 5.0822 5.3834 5.4767 5.901 6.2607 6.3466 6.9137 6.9371 7.0639 7.5885 7.613 7.9851 8.3128 8.391 8.8677 8.8873 9.0926 9.1113 9.1149 9.1977 9.2022 9.3148 9.3249 9.3403 9.4023 9.4221 9.4763 9.5696 9.6083 9.6872 9.7653 9.7873 9.9063 9.9698 10.088 10.12 10.367 10.435 10.614 10.756 10.942 11.079 11.084 11.567 11.578 11.636 12.057 12.074 12.221 12.368 12.521 12.561 12.82 12.936 13.205 13.28 13.333 13.537 13.609 13.696 13.725 13.837 13.88 13.921 13.971 15.193 15.256 15.275 15.786 15.79 15.945 15.951 16.142 16.215 16.252 16.257 16.334 16.417 16.642 16.677 16.765 17.039 17.231 17.277 17.517 17.544 17.892 18.162 18.643 19.1 19.219 19.455 20.293 20.337 20.843 21.114 21.424 21.877 22.313 22.406 22.544 23.088 23.224 23.422 23.488 23.733 23.837 24.11 24.215
4.2936 4.3184 4.715 4.8524 5.1046 5.4276 5.5444 5.9339 6.2052 6.608 7.0027 7.0263 7.4335 7.5961 7.7999 7.8281 7.8294 7.8508 8.0268 8.0367 8.0452 8.2808 8.3673 8.3998 8.4958 8.6427 8.6512 8.658 8.821 8.9608 9.0144 9.048 9.2556 9.2883 9.4507 9.4891 9.5479 9.7964 9.8102 9.9107 10.007 10.061 10.216 10.31 10.725 10.734 10.948 11.034 11.242 11.337 11.412 11.512 11.685 11.716 12.002 12.044 12.114 12.204 12.22 12.357 12.388 12.501 12.51 12.549 12.585 12.949 12.954 12.963 13 13.238 13.26 13.421 13.576 13.595 13.95 14.043 14.408 14.412 14.575 14.597 14.757 14.864 15.016 15.599 15.672 15.783 15.883 16.165 16.409 16.628 16.691 16.989 17.598 17.753 17.977 18.414 18.509 18.707 18.915 18.934 19.156 19.768 20.076 20.15 20.408 20.926 21.102 21.146 21.214 21.239 21.43 21.49 21.663 21.677 21.956 22.056 22.594 22.655 22.988 23.006
6.1717 6.1718 6.1821 6.1822 6.4857 6.4858 6.5404 6.5404 6.8548 6.8551 7.0795 7.0796 7.1066 7.107 7.4661 7.4666 7.6222 7.6223 8.016 8.0164 8.182 8.1822 8.6951 8.6955 8.7152 8.7153 9.1665 9.1667 9.4373 9.4377 9.5455 9.5456 9.9546 9.955 10.18 10.181 10.456 10.457 10.718 10.718 10.818 10.818 10.87 10.87 11.015 11.015 11.318 11.318 11.46 11.46 11.606 11.606 11.619 11.619 11.914 11.914 11.918 11.918 12.13 12.13 12.203 12.204 12.326 12.326 12.376 12.376 12.395 12.396 12.478 12.478 12.496 12.496 12.986 12.986 13.177 13.178 14.136 14.137 14.273 14.273 15.299 15.299 15.53 15.53 16.298 16.299 16.825 16.826 16.883 16.884 17.227 17.227 17.816 17.817 18.062 18.062 18.673 18.674 19.164 19.164 19.551 19.551 20.075 20.075 20.336 20.337 20.754 20.754 20.949 20.949 21.172 21.172 21.36 21.361 21.41 21.41 21.628 21.629 21.634 21.634
4.3538 4.6146 4.7546 4.9307 5.3266 5.3529 5.4927 5.8378 6.2056 6.3857 7.0125 7.0304 7.5602 7.6207 7.7154 7.7276 7.9073 7.9321 7.9731 8.122 8.2321 8.2516 8.3198 8.3901 8.4333 8.4886 8.5741 8.6721 8.6819 8.8941 8.9573 8.9856 9.0035 9.0507 9.1108 9.1813 9.3391 9.4209 9.4646 9.5364 9.7239 9.8442 10.168 10.198 10.219 10.257 10.541 10.759 10.804 10.842 11.086 11.322 11.55 11.67 11.916 11.981 11.988 12.432 12.488 12.644 12.693 12.908 12.95 13.04 13.136 13.139 13.156 13.199 13.231 13.309 13.316 13.406 13.415 13.774 13.858 13.885 14.245 14.32 14.346 14.413 14.787 15.08 15.106 15.303 15.366 15.38 15.438 15.692 15.757 15.823 16.455 16.783 16.797 17.123 17.678 17.844 17.969 18.229 18.305 18.346 18.666 18.784 19.494 19.607 20.426 21.26 21.386 21.618 21.926 22.021 22.265 22.511 22.583 22.791 22.792 22.796 22.888 22.932 23.063 23.071
2.4703 3.0247 3.448 3.479 3.7908 3.9074 4.408 4.4702 4.9855 5.1054 5.6014 5.7288 6.0552 6.1413 6.3545 6.6022 6.9505 6.9786 7.4243 7.6546 7.9886 8.1817 8.2011 8.5992 8.7335 8.7335 8.8424 8.8425 8.8786 9.0118 9.0119 9.0177 9.0653 9.2265 9.2266 9.3208 9.4989 9.5422 9.5422 9.8127 9.8128 9.9021 9.9285 10.117 10.166 10.166 10.508 10.508 10.576 10.676 10.829 10.829 11.02 11.062 11.062 11.333 11.399 11.956 12.468 12.468 12.609 12.806 12.917 13.124 13.124 13.148 13.288 13.288 13.449 13.449 13.485 13.559 13.559 13.707 14.027 14.845 15.016 15.064 15.134 15.134 15.341 15.341 15.655 15.655 15.742 16.036 16.036 16.186 16.518 16.742 16.742 16.762 17.297 17.297 17.777 17.832 17.832 18.263 18.43 18.43 18.628 18.973 18.973 19.346 19.346 19.94 21.267 22.382 22.382 22.382 22.758 22.758 23.049 23.049 23.218 23.314 23.314 23.491 23.491 23.734
2.2993 2.3679 2.7805 2.9216 3.2157 3.3693 3.8637 4.1917 4.248 4.4641 4.9532 5.0822 5.3834 5.4767 5.901 6.2607 6.3466 6.9137 6.9371 7.0639 7.5885 7.613 7.9851 8.3128 8.391 8.8677 8.8873 9.0926 9.1113 9.1149 9.1977 9.2022 9.3148 9.3249 9.3403 9.4023 9.4221 9.4763 9.5696 9.6083 9.6872 9.7653 9.7873 9.9063 9.9698 10.088 10.12 10.367 10.435 10.614 10.756 10.942 11.079 11.084 11.567 11.578 11.636 12.057 12.074 12.221 12.368 12.521 12.561 12.82 12.936 13.205 13.28 13.333 13.537 13.609 13.696 13.725 13.837 13.88 13.921 13.971 15.193 15.256 15.275 15.786 15.79 15.945 15.951 16.142 16.215 16.252 16.257 16.334 16.417 16.642 16.677 16.765 17.039 17.231 17.277 17.517 17.544 17.892 18.162 18.643 19.1 19.219 19.455 20.293 20.337 20.843 21.114 21.424 21.877 22.313 22.406 22.544 23.088 23.224 23.422 23.488 23.733 23.837 24.11 24.215
2.4703 3.0247 3.448 3.479 3.7908 3.9074 4.408 4.4702 4.9855 5.1054 5.6014 5.7288 6.0552 6.1413 6.3545 6.6022 6.9505 6.9786 7.4243 7.6546 7.9886 8.1817 8.2011 8.5992 8.7335 8.7335 8.8424 8.8425 8.8786 9.0118 9.0119 9.0177 9.0653 9.2265 9.2266 9.3208 9.4989 9.5422 9.5422 9.8127 9.8128 9.9021 9.9285 10.117 10.166 10.166 10.508 10.508 10.576 10.676 10.829 10.829 11.02 11.062 11.062 11.333 11.399 11.956 12.468 12.468 12.609 12.806 12.917 13.124 13.124 13.148 13.288 13.288 13.449 13.449 13.485 13.559 13.559 13.707 14.027 14.845 15.016 15.064 15.134 15.134 15.341 15.341 15.655 15.655 15.742 16.036 16.036 16.186 16.518 16.742 16.742 16.762 17.297 17.297 17.777 17.832 17.832 18.263 18.43 18.43 18.628 18.973 18.973 19.346 19.346 19.94 21.267 22.382 22.382 22.382 22.758 22.758 23.049 23.049 23.218 23.314 23.314 23.491 23.491 23.734
4.3538 4.6146 4.7546 4.9307 5.3266 5.3529 5.4927 5.8378 6.2056 6.3857 7.0125 7.0304 7.5602 7.6207 7.7154 7.7276 7.9073 7.9321 7.9731 8.122 8.2321 8.2516 8.3198 8.3901 8.4333 8.4886 8.5741 8.6721 8.6819 8.8941 8.9573 8.9856 9.0035 9.0507 9.1108 9.1813 9.3391 9.4209 9.4646 9.5364 9.7239 9.8442 10.168 10.198 10.219 10.257 10.541 10.759 10.804 10.842 11.086 11.322 11.55 11.67 11.916 11.981 11.988 12.432 12.488 12.644 12.693 12.908 12.95 13.04 13.136 13.139 13.156 13.199 13.231 13.309 13.316 13.406 13.415 13.774 13.858 13.885 14.245 14.32 14.346 14.413 14.787 15.08 15.106 15.303 15.366 15.38 15.438 15.692 15.757 15.823 16.455 16.783 16.797 17.123 17.678 17.844 17.969 18.229 18.305 18.346 18.666 18.784 19.494 19.607 20.426 21.26 21.386 21.618 21.926 22.021 22.265 22.511 22.583 22.791 22.792 22.796 22.888 22.932 23.063 23.071
6.3253 6.3254 6.3349 6.335 6.5785 6.5786 6.6735 6.6735 6.7075 6.7076 6.8553 6.8554 7.1647 7.1648 7.2118 7.212 7.2941 7.2943 7.6145 7.6146 7.8612 7.8613 8.0675 8.0675 8.4822 8.4823 8.5355 8.5356 8.9144 8.9145 8.9774 8.9774 9.2925 9.2927 9.8631 9.8632 10.449 10.45 10.546 10.546 10.967 10.967 10.973 10.973 11.156 11.156 11.179 11.179 11.445 11.446 11.643 11.643 11.676 11.676 11.912 11.912 11.997 11.997 12.051 12.051 12.334 12.334 12.473 12.473 12.666 12.666 12.85 12.85 12.874 12.875 12.935 12.935 13.111 13.111 13.203 13.203 13.235 13.235 13.904 13.905 13.979 13.979 14.82 14.82 14.947 14.947 15.498 15.498 15.86 15.86 16.592 16.592 17.252 17.252 17.874 17.874 18.527 18.527 18.783 18.783 19.604 19.604 19.86 19.86 20.604 20.605 21.025 21.025 21.738 21.738 21.825 21.825 22.458 22.458 22.461 22.461 22.892 22.892 22.894 22.894
4.5804 4.8395 5.2342 5.719 5.8545 5.8682 6.2463 6.3144 6.3864 6.7719 6.8646 7.1729 7.2581 7.3184 7.3184 7.5535 7.5535 7.6727 7.7576 7.7576 7.8453 7.8453 7.9498 7.9678 8.0361 8.0381 8.0381 8.2087 8.2428 8.243 8.4592 8.4592 8.586 8.7548 8.7741 8.7741 9.2814 9.2814 9.3731 9.5535 9.7681 9.7681 9.9607 10.241 10.269 10.381 10.605 10.868 11.187 11.269 11.541 11.692 11.731 11.731 11.885 12.058 12.381 12.543 12.697 12.697 12.753 12.753 12.832 12.85 13.123 13.123 13.141 13.201 13.201 13.231 13.471 13.471 13.471 13.532 13.548 13.56 13.56 13.596 13.596 13.828 13.828 13.947 14.039 14.24 14.24 14.24 14.583 14.583 14.93 14.93 15.472 15.673 15.673 16.619 16.619 16.786 17.428 17.429 17.755 18.102 19.319 19.565 20.822 20.898 21.75 21.75 21.99 22.115 22.302 22.302 22.92 22.968 23.002 23.002 23.487 23.499 23.599 23.599 23.986 23.986
4.3538 4.6146 4.7546 4.9307 5.3266 5.3529 5.4927 5.8378 6.2056 6.3857 7.0125 7.0304 7.5602 7.6207 7.7154 7.7276 7.9073 7.9321 7.9731 8.122 8.2321 8.2516 8.3198 8.3901 8.4333 8.4886 8.5741 8.6721 8.6819 8.8941 8.9573 8.9856 9.0035 9.0507 9.1108 9.1813 9.3391 9.4209 9.4646 9.5364 9.7239 9.8442 10.168 10.198 10.219 10.257 10.541 10.759 10.804 10.842 11.086 11.322 11.55 11.67 11.916 11.981 11.988 12.432 12.488 12.644 12.693 12.908 12.95 13.04 13.136 13.139 13.156 13.199 13.231 13.309 13.316 13.406 13.415 13.774 13.858 13.885 14.245 14.32 14.346 14.413 14.787 15.08 15.106 15.303 15.366 15.38 15.438 15.692 15.757 15.823 16.455 16.783 16.797 17.123 17.678 17.844 17.969 18.229 18.305 18.346 18.666 18.784 19.494 19.607 20.426 21.26 21.386 21.618 21.926 22.021 22.265 22.511 22.583 22.791 22.792 22.796 22.888 22.932 23.063 23.071
4.2936 4.3184 4.715 4.8524 5.1046 5.4276 5.5444 5.9339 6.2052 6.608 7.0027 7.0263 7.4335 7.5961 7.7999 7.8281 7.8294 7.8508 8.0268 8.0367 8.0452 8.2808 8.3673 8.3998 8.4958 8.6427 8.6512 8.658 8.821 8.9608 9.0144 9.048 9.2556 9.2883 9.4507 9.4891 9.5479 9.7964 9.8102 9.9107 10.007 10.061 10.216 10.31 10.725 10.734 10.948 11.034 11.242 11.337 11.412 11.512 11.685 11.716 12.002 12.044 12.114 12.204 12.22 12.357 12.388 12.501 12.51 12.549 12.585 12.949 12.954 12.963 13 13.238 13.26 13.421 13.576 13.595 13.95 14.043 14.408 14.412 14.575 14.597 14.757 14.864 15.016 15.599 15.672 15.783 15.883 16.165 16.409 16.628 16.691 16.989 17.598 17.753 17.977 18.414 18.509 18.707 18.915 18.934 19.156 19.768 20.076 20.15 20.408 20.926 21.102 21.146 21.214 21.239 21.43 21.49 21.663 21.677 21.956 22.056 22.594 22.655 22.988 23.006
